classification	sha256	source	sensitivity	generated	path
INCLUDE_EVIDENCE	7948563a927165758867d103a3409837fb95162fe2812e66c35608adb06d5a81	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-04-NODE_ENV-test数据库覆盖P1整改报告.md
INCLUDE_EVIDENCE	7d54482fe90ef56ee9a3009ed56f74150f0c67fd0ff3b440c900fdfcd822db5b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-04-projection-first公开Repository与feed-detail-API实现报告.md
INCLUDE_EVIDENCE	59fc41369cb7605607be82d1be5cff3e15dbe995f35fa94621317bed3328b32c	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-04-v0.4双profile-SQLite迁移与原子seed实现报告.md
INCLUDE_EVIDENCE	cc023c538ad9d225bf04118aee21f008f59e0bd7a35d9a114464af8bcccd398a	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-04-公开API-no-store最终响应层整改阻断报告.md
INCLUDE_EVIDENCE	1c1d731b7bddc32c239c23fd947532e2a0a21d16534f0030dee56e3a63b2b3c6	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-04-公开前端API单一数据源接线实现报告.md
INCLUDE_EVIDENCE	27fea8b96ef7584fdb1844d994bd6b5393151703a46a7ca7f2c5cf145dae6cc8	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-04-安全启动收据与public-synthetic-HTTP闭环阻断报告.md
INCLUDE_EVIDENCE	b3a491518a3bb7f589e5a5e4b7e05191f3ec4f46867ebd2f71e372f12671eb70	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-04-真实Next公开读完整性握手P1诊断阻断报告.md
INCLUDE_EVIDENCE	7d5c2ca1d6d0af48cf3641529f3d0a585a93e2831be44928fbfb1f2fad608889	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-07-v0.2时间线落地公开信息流实现报告.md
INCLUDE_EVIDENCE	f553c417f81be7fb17bf15c8f224510d137e7b04dc194aadf00b32d1bc5a056d	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-07-部署前准备收口报告.md
INCLUDE_EVIDENCE	4e199dc9cae4179093017212fd9f51d7c2f9f234317615ac9cb79320bdff7227	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-08-TASK-20260808-9EE352-Git基线白名单.md
INCLUDE_EVIDENCE	ec2aa19df65b483cb172af7ca2cb363a58fdd85d12afe916aee90a0d504f9b46	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/报告/2026-08-08-前端验收后改动溯源与安全Git基线报告.md
INCLUDE_EVIDENCE	d96c52318f15cda95371a34bbc7f408432a5c81eb1ecf659a96a53af3ced18fb	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/开发部/收件箱.md
INCLUDE_EVIDENCE	4409f199f153a556c51d22ad4cb8d1798d1108f96e1fcbe045c5d3963e906438	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/上岗引导.md
INCLUDE_EVIDENCE	6ae3089588af6179733ae36cfd87f5aae4568123bdb4c7a2986e464b1aa707d9	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/交接班文档.md
INCLUDE_EVIDENCE	8a3b8e3c466e2ee337a4229b1e1518871f466475e13129d9fad8795cddcb7b14	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/岗位说明.md
INCLUDE_EVIDENCE	43073f1fd8025642dd739879dc86bb2ccc45570cf48cff64cfc71189490cdd8a	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-01-M3飞书Base影子导入离线载荷报告.md
INCLUDE_EVIDENCE	63798311b71449f67b187ed5593017d99d1ec590e2c8cf1ff21ffdf7007508b2	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-01-本地MVP数据合同与安全样例.md
INCLUDE_EVIDENCE	66f8b0bf3e16216febf691c8bce664a463cc9edab64cf3abd7f994265d9d6137	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-02-M4-C层SQLite与Repository实现交接蓝图.md
INCLUDE_EVIDENCE	8a00ea675db3ad4ad7cbaf2d128ff6a0761c863f36f974411f6fc3b332a7d402	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-02-M4-VS-0-seed-enrichment解阻报告.md
INCLUDE_EVIDENCE	35b53248f69b4beee6c4f04189bdfae196eb3cb907433acfacc3d9cac5f281de	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-02-M4-VS-1-Event去重与最近采集映射候选.md
INCLUDE_EVIDENCE	1c76cf6f115d9dc4f14ad72e1fd73b2ab10dbcbf5d7fb14c69ea81c82bf8fac8	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-02-M4-VS-1-SQLite迁移与fixture映射蓝图.md
INCLUDE_EVIDENCE	1b9b0bfcb96bb29a8c1d3287bc238ae453e152c6a9d23b268d1d855338e1261c	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-02-本地MVP数据合同v0.2升级与P0闭合.md
INCLUDE_EVIDENCE	88aa56515ac24f8584a1b7fbc8f2934382ad09be8e5ddbb672955c2f48f6f37c	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-02-本地MVP数据合同v0.3-A轴阻断闭合.md
INCLUDE_EVIDENCE	b04a1ea0d0c826fb0370b0940b5d59b3b54d22d1fe42b5129bab282d1ca35e3f	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-03-公开演示资讯v0.4领域映射与隔离profile报告.md
INCLUDE_EVIDENCE	50050d2d86f2d482ea5ff7442a9a1723d82b4e2d38840198313c08f8b80fbff2	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-04-public-synthetic运行完整性失败责任边界诊断.md
INCLUDE_EVIDENCE	8637cd2a8120d713e77861dd08da6725f1f5ed33c6ebbfb8470270dd520ea656	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-04-v0.4公开数据机器合同五项P1整改报告.md
INCLUDE_EVIDENCE	154941baa9951aca4dd94ec856fe39e2d8d70a534c8c92fc56aed9db40415fd9	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/报告/2026-08-08-首条真实采集纵切数据输入与门禁包.md
INCLUDE_EVIDENCE	fcfbd6f7996499a26837b813ee6a6042ab087c6d0b606c8888921c2bc1deb18b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/收件箱.md
INCLUDE_EVIDENCE	1ad24265718e03f3f2d980221f09f878e35ddaef8874ea651dc201131dfd1712	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/日志/2026-W31.md
INCLUDE_EVIDENCE	ca61fad3edd1b234a3c3c5b263fed93a8fa216169331de7b18c6780b9b95d5a0	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/数据部/日志/2026-W32.md
INCLUDE_EVIDENCE	9bb43d28c5f5b90896d550ca392b44b6f1c2719942ca705c6c7ecb22c2d01562	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/上岗引导.md
INCLUDE_EVIDENCE	68e673cbeffccffd1389f9e6c0a303e86b4933363eb08e11f201a1dd769e1752	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/交接班文档.md
INCLUDE_EVIDENCE	335c2d7da6c98d393352c9343cc67c93574a237cc0065ef9cc40fbfd1d0e1e77	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/岗位说明.md
INCLUDE_EVIDENCE	97bed49911bb285bce55d891a2d4fbb4a01346d1a9206cedbc64ea5dfb9be0df	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-07-30-MVP与系统架构决策包-审核报告.md
INCLUDE_EVIDENCE	c594494b46feddf018dd9217d37a08b61a182ca99111a9a2f9b14ebd8696f633	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-07-30-协作地基与任务拆分-审核报告.md
INCLUDE_EVIDENCE	1e843fe17fc242a99d4697c48337b505e5c1e3ead65f5f1a912c1c37a5fbb739	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-07-31-信源分类与维护决策包-审核报告.md
INCLUDE_EVIDENCE	a501af15e3db142fa6ef3410bec0a2754ef5aa1bd8399a858e37134a9fdb5112	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-07-31-即时采集门禁文档合同-复验报告.md
INCLUDE_EVIDENCE	debecf55d6123b7e5e2b7cfe729bdbe59cfd2798c07fe5c5653b2350ae6e42b8	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-01-A到D-accepted路线合同-复验报告.md
INCLUDE_EVIDENCE	34e1795ac710d9594c5ed6305e98a1a872197a46a24a485de214a0dd8cf28d19	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-01-M3影子Base-ACL收紧与写后不变量-独立复验报告.md
INCLUDE_EVIDENCE	dafdacdb38c205504698228f7e836446a199d70be5f598fa9c656d949dc386ed	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-01-M3飞书Base影子资源与59条导入-独立验收报告.md
INCLUDE_EVIDENCE	ce0f84517338bf573ffbdaafc350d385e5d577a0eb9abdbeca51de981887bffa	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-01-M4本地Kickoff与首批纵向切片验收矩阵.md
INCLUDE_EVIDENCE	640bab94a410c283ce7270b4831a25636e516b377dd384ccc0028def37ca1a16	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-01-Spec-v1与M4-ADR跨合同可验收性复核报告.md
INCLUDE_EVIDENCE	884e6aed3de292ca71542a2c487b5052d23291e19433456f1c47f0ea1fc02405	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-M4-A轴v0.3时态修订后聚焦测试复验报告.md
INCLUDE_EVIDENCE	38012fa7a94b23b1bdac3b130be6f893145f0c9257985741a1206a94cca8fd5b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-M4-A轴v0.3跨合同定版复验报告.md
INCLUDE_EVIDENCE	1ff3de1b72a23bcc64b6a424fa49da5797cf3cb824ad90a739aefa37bf6a81f9	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-M4-A轴跨合同定版复验报告.md
INCLUDE_EVIDENCE	c7770b9dbdc1e3c845a56c03d1a38e20fde35434db67dce75dc4fde771908d4d	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-M4-B层工程结构与可复现锁基线复验报告.md
INCLUDE_EVIDENCE	974785e5aba5a4d42c0ca116022d857f769c3e96633b9e82c3467b514a70c44b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-M4-B层时态修订后聚焦测试报告.md
INCLUDE_EVIDENCE	9352bb701c2897f49485e41229d8976169d6c6e0d8fa529c8bbd8863dff2846b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-M4-C层Node24与SQLite能力预检测试复验报告.md
INCLUDE_EVIDENCE	2f20ab83bf71d717cc644125fdd0bfa094bb846c609fcee6d96accc6c80d16ca	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-M4-VS-0启动参数与CLI错误泄漏整改-独立回归报告.md
INCLUDE_EVIDENCE	137dfc14ebdc7ba60f031c7b0cf53558c4ab47272e722426b167f88c0af1fc6b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-M4-VS-0迁移seed独立终验报告.md
INCLUDE_EVIDENCE	f71ff3114222b1e21b34ffc84e29477dbff89fd434a3b26bfd87827549d1ade2	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-M4-VS-0预审测试报告.md
INCLUDE_EVIDENCE	16f0e01ec5ac2f4932abd327f9586f712c3d5888e0250caa37682a38ac5bf704	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-M4-VS-1-mock采集链路测试计划.md
INCLUDE_EVIDENCE	5b001f2ecb49316282aa5715406429978f23ab9d163ec945e593118a6f25cdf8	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-前沿调研增量包后继终验报告.md
INCLUDE_EVIDENCE	47556776ab60a29ac595559da11e8890d582e91290437fe93e790317e3409ae8	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-前沿调研增量包独立交叉复核报告.md
INCLUDE_EVIDENCE	c41acb4447666613ef6adc83394951e30ecf7acabdf2fef2411439f613a1c1eb	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-02-新Mac迁移完整复验与清理后回归报告.md
INCLUDE_EVIDENCE	2df465540913b306e47e0a15e9ebd5ed144b7f27520de29a10f942ea2d371add	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-03-M4-VS-1公开前端P1整改独立回归报告.md
INCLUDE_EVIDENCE	b0aa6cf39f9a1102001cb3523b3a756d8a4729330fab1c84d59fc5912eaad579	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-03-v0.4公开数据机器合同与12条发布图-独立测试报告.md
INCLUDE_EVIDENCE	c624eee17ad8f53e61e492f8bbf22ee2cfe3ca3db28e6dd9d7afbf3cc855c911	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-04-697D1B公开前端API单一数据源独立功能验收报告.md
INCLUDE_EVIDENCE	ae20f36037edfc026388449c4d5c5058ec6043cbfd2fd5c447a8a0d3f4545ef2	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-04-C30FD0公开feed-detail-API正式窗口聚焦测试报告.md
INCLUDE_EVIDENCE	b7f3c75598615f47276ddeddf192bc3fe2e58ca8cf8866a0c1f7708a634895d4	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-04-Next启动受控输出候选闭包污染-NOT-RUN报告.md
INCLUDE_EVIDENCE	b50f858194853c8907e2a1d2e93926a65d01918b4314c31977ff32b13a8787f1	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-04-v0.4公开数据机器合同五项P1整改-聚焦测试复验报告.md
INCLUDE_EVIDENCE	3c157370a3b99ddecc56a0d06299fb964b4258184c341bb922463c06746a9689	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-04-双profile-SQLite与稳定启动闭包-独立测试报告.md
INCLUDE_EVIDENCE	508b74bd54642f6979555e41feed946bf57417ceceee1eb13d2d3e2d3a4bc188	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/报告/2026-08-07-v0.2时间线前端独立验收报告.md
INCLUDE_EVIDENCE	22d7d097bbeb6c31bf64945a2b7a79af79bc76e4e7893775ca8eec56defbfd23	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/测试部/收件箱.md
INCLUDE_EVIDENCE	2cb0dbd035b9b151a295217af3b72701bae6e6fbf7300f809e86049929cbea68	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/上岗引导.md
INCLUDE_EVIDENCE	425393b8d36de1965974d053c7278607bcf18e032db3a45c8f884bf626242c4e	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/交接班文档.md
INCLUDE_EVIDENCE	824c1320833c78253d1b5859ab126b773ccc7ce5c7c452a0dfab64f0bf847427	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/岗位说明.md
INCLUDE_EVIDENCE	27929322456d73fc90990c2c27d5303e9de5407d3971b041ef0fca7585122185	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/报告/2026-07-30-AI-Hot-公开产品与技术行为调研.md
INCLUDE_EVIDENCE	afe047e3b420ce6ef2484d67c895dce7ceec8d3312d0da624a94f39de7435762	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/报告/2026-07-31-飞书多维表格与本地信源库维护方案比较.md
INCLUDE_EVIDENCE	853d58aa88401274b564e7887f29de567da912e997b4b2b415282806c3ef277c	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/报告/2026-08-01-飞书OAuth最小Scope与撤权轮换官方语义核验.md
INCLUDE_EVIDENCE	0bfcbabb7e16dcf5c3a2b6952aa524050074748555d77581061ee90236c9a2c9	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/报告/2026-08-02-F1+1前沿方案综合评估与采用路线.md
INCLUDE_EVIDENCE	23c44b585afdb46643091fdd180176e25a01ee53ae7b8097ac6d7a8693d1f913	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/报告/2026-08-02-F1聚合竞品与前沿工具雷达增量刷新.md
INCLUDE_EVIDENCE	07ba080929e119dc74770886712b2f4d76de439980a145b0a7261f6c5861c8a5	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/报告/2026-08-02-F1资讯聚合竞品与生态全景调研.md
INCLUDE_EVIDENCE	ed69f4d3dda983ea35edb1bab43d08700a6d9d67642f30d706de56f0421b004f	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/报告/2026-08-08-首批采集路径官方证据刷新.md
INCLUDE_EVIDENCE	2cf301507092170184b1713e0ef5d6a8b97f44260d0c932b3912ec93c299143c	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/收件箱.md
INCLUDE_EVIDENCE	51a022d7b178233abf02bbc69e3aa4f3db02d568a5f490d195d455c95989aef5	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/研究部/日志/2026-W31.md
INCLUDE_EVIDENCE	4f9ecb070dfc0ea5072d207f5c1fbb2af2ab0305fd5d5d902866e44ba7e4ec29	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/上岗引导.md
INCLUDE_EVIDENCE	2c3a136a4971d0e7bfe9cd8efe71638612802102e2ed04f6a2fa60d72b9c0b0c	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/交接班文档.md
INCLUDE_EVIDENCE	8e15542046b012781dbcb99609c7f7c54f8500241de1a50e03cdfefd0cd5f589	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/岗位说明.md
INCLUDE_EVIDENCE	d36acb37406dd18f8ee0f1bb628f2378b6c23ecd7d9159136ef8017ac38d53e1	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/报告/2026-08-01-M3飞书Base影子建库与59条导入-执行收据.md
INCLUDE_EVIDENCE	e0534fed09bc46aebe008932efeed1868671aefcb49a27a7930e815e6c3312d6	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/报告/2026-08-01-飞书CLI鉴权状态-脱敏收据.md
INCLUDE_EVIDENCE	c773bcf5344b4fd04b71982e784415ccb1f57378129d77bd04f97a6895d1f316	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/报告/2026-08-02-M4-VS-1公开前端本地浏览器验收收据.md
INCLUDE_EVIDENCE	d2645f088acac299c3489695f3ebbc66f0c65a66d133f77d140152f1b81ef3db	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/报告/2026-08-02-新Mac迁移清理与施工恢复收口报告.md
INCLUDE_EVIDENCE	9887c7bf592e741362abbde168d71da363c5fd5a5dd37dadbf16f1159ce41fe4	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/报告/2026-08-08-协作真值校正与交接入口恢复报告.md
INCLUDE_EVIDENCE	f8dbec992443ef3b97e67da4c90bf3ad2a2283a8bf4f9a9962ce1c63216b8556	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/收件箱.md
INCLUDE_EVIDENCE	2a4d2318e27b4d2be7b1b2790e05ef8fb2aee46d29678219cb722142f0fdcf87	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/日志/2026-W31.md
INCLUDE_EVIDENCE	ed9388fbb01517fea6b07e2f6c5d9861bcab43f1ca401b3d4f8090d15f75e389	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/统筹部/日志/2026-W32.md
INCLUDE_EVIDENCE	b3f516d319fd88489b049fad484a36a4111f01a2c04c255ec1647455e306e3a7	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/上岗引导.md
INCLUDE_EVIDENCE	6bd9edf4ba090f82e3e2db00b238b6fc11039e2c57908c837030e0ab79140720	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/交接班文档.md
INCLUDE_EVIDENCE	d40a8379b81fff80b454c217f0b2d1dbc8467b7004084a96701ec8577f493af1	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/岗位说明.md
INCLUDE_EVIDENCE	f850bace8eb59abd3daa23399d3f852069077b234180f0f3c8a46546c3706c18	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-02-F1资讯聚合体验与信息架构基准研究.md
INCLUDE_EVIDENCE	0bbcf27a68d0f2c72a31e4226284ad9cbf43d13ff929fd4d99cec985c3de3b93	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-02-M4-C层四页组件与状态实现交接清单.md
INCLUDE_EVIDENCE	c2ab6fc4a45771a62d676f7a922093a35fb4dab8eb86e8f71522fed48328dc98	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-03-M4-VS-1公开前端P1整改独立设计核验报告.md
INCLUDE_EVIDENCE	e46f8135ebb230eb3643fb2174870e9df653d7a512bb319f8e30231fe00fe794	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-04-公开前端API接线独立体验与视觉验收报告.md
INCLUDE_EVIDENCE	e0be1e31d77e9b83792b477e7276e68462268d1c20351ede48ab7c93b879e40e	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-07-v0.2草案证据收尾报告.md
INCLUDE_EVIDENCE	2d3941e7727ac01bc8ab6f63472bebc839ce8df42779bbcbb9415a2da82c43e2	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-07-媒体区与图片交互修订报告.md
INCLUDE_EVIDENCE	f422c20d3d46ed1cbf8f77408d22a5ad5759e667a5f6bdf93cc67f2864cb4774	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-07-相册式轮播设计报告.md
INCLUDE_EVIDENCE	dd02482ec852792c05e58e9d680e52f716f904b9cce6097040aea8abf68ce105	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-08-v0.2最终设计基准冻结报告.md
INCLUDE_EVIDENCE	2338ef4be279f030906ba129a3f383b0e998538f747e9044dc378388c1817d7b	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-08-单主图右下角缩略图修订报告.md
INCLUDE_EVIDENCE	0fd6e1ce81e7938b1bf5c79ea7f1ab8533e57527061405910cd4fca6cfad55b2	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-08-悬浮按钮与设置面板修订报告.md
INCLUDE_EVIDENCE	c7d6827c0945215e8f655d5e7f056413ea6870e06f71323f03dfeae77ee07dfb	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-08-悬浮按钮无框样式修订报告.md
INCLUDE_EVIDENCE	474ed93ff3f036aa7f6bb6e622258d1d6047eb71d002fe18faf2e3fd399e7394	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-08-手机端缩略图对齐修复报告.md
INCLUDE_EVIDENCE	4c88f692370adec9aae2bded9186309085e9d0e3a7da5772eebca1a4aa87adf3	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-08-摘要与按钮对齐修订报告.md
INCLUDE_EVIDENCE	b235339ff327bee72d8da7536535cfad7f733e4a8833a9d0db5710d80877c568	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-08-时间线对齐与中文提炼修订报告.md
INCLUDE_EVIDENCE	a947ce9ea857fd9b1bc35f7e4d4155da5e9b541e471bd7c0777efc62a2687385	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-08-滑动切图交互补充报告.md
INCLUDE_EVIDENCE	934cc736735955371836a954363289d63b7083cdd1e9f3137a98a28c76351708	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-08-移动端版面优化与滑动修复报告.md
INCLUDE_EVIDENCE	b303d20b9d63ebe69afdf109df7708bcfe87248bddb3c18a53ee8620f165eb45	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/2026-08-08-缩略图与前往原文排版修订报告.md
INCLUDE_EVIDENCE	04a689aa3df669639c93971198a42c505454e9c6e8ed3320a8ae531427b3fae2	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/证据/TASK-20260804-897075/1440-dark-detail-error.png
INCLUDE_EVIDENCE	2e86630d0f935abde9c137033d7b59fb257c8e2155de450b092dc80c1d49d065	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/证据/TASK-20260804-897075/1440-dark-feed-error.png
INCLUDE_EVIDENCE	037b3b76cd6e6e99893111e508e5467d59abeac578cd30974327ed49c0f14533	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/证据/TASK-20260804-897075/1440-light-feed-error.png
INCLUDE_EVIDENCE	084a43be30aad8b35bc7e668f020cefa1f8cb208a5d4a67026ca3d41126a7238	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/证据/TASK-20260804-897075/390-dark-feed-error.png
INCLUDE_EVIDENCE	cdec81efbf54cebd78aea8696f4f6c3864cf16b551b522407c64b92a3dd26997	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/证据/TASK-20260804-897075/390-dark-filter-contained.png
INCLUDE_EVIDENCE	cc702fe69f82933698d10140ee42f68d03bedb25eff33d0e5b08edf861c53886	formal-task-or-report	reviewed-project-evidence	mixed	docs/collaboration/部门/设计部/报告/证据/TASK-20260804-897075/390-light-detail-error.png
